episode=1, steps=7200, epsilon=0.9527, server_farm_reward=3353.4700, server_reward=2909.7400, episode_total_reward=6263.2100, avg_reward_per_step=0.8699
episode=48, steps=5034, epsilon=0.0100, server_farm_reward=2099.3400, server_reward=1915.2700, episode_total_reward=4014.6100, avg_reward_per_step=0.7975
episode=49, steps=5734, epsilon=0.0100, server_farm_reward=2297.5100, server_reward=2088.5700, episode_total_reward=4386.0800, avg_reward_per_step=0.7649
episode=50, steps=5798, epsilon=0.0100, server_farm_reward=2477.0200, server_reward=2136.1000, episode_total_reward=4613.1200, avg_reward_per_step=0.7956
episode=51, steps=5482, epsilon=0.0100, server_farm_reward=2370.9100, server_reward=2119.4200, episode_total_reward=4490.3300, avg_reward_per_step=0.8191
episode=52, steps=5250, epsilon=0.0100, server_farm_reward=1809.1000, server_reward=1804.3500, episode_total_reward=3613.4500, avg_reward_per_step=0.6883
episode=53, steps=5834, epsilon=0.0100, server_farm_reward=2453.0800, server_reward=2143.1500, episode_total_reward=4596.2300, avg_reward_per_step=0.7878
episode=54, steps=6026, epsilon=0.0100, server_farm_reward=2552.7000, server_reward=2294.6400, episode_total_reward=4847.3400, avg_reward_per_step=0.8044
episode=55, steps=5466, epsilon=0.0100, server_farm_reward=2233.1500, server_reward=1948.8300, episode_total_reward=4181.9800, avg_reward_per_step=0.7651
episode=56, steps=5996, epsilon=0.0100, server_farm_reward=2472.6100, server_reward=2260.2900, episode_total_reward=4732.9000, avg_reward_per_step=0.7893
episode=57, steps=5636, epsilon=0.0100, server_farm_reward=2168.2900, server_reward=1912.9100, episode_total_reward=4081.2000, avg_reward_per_step=0.7241
episode=58, steps=6280, epsilon=0.0100, server_farm_reward=2606.8300, server_reward=2313.0600, episode_total_reward=4919.8900, avg_reward_per_step=0.7834
episode=59, steps=6644, epsilon=0.0100, server_farm_reward=2762.0100, server_reward=2440.5600, episode_total_reward=5202.5700, avg_reward_per_step=0.7830
episode=60, steps=5628, epsilon=0.0100, server_farm_reward=2218.3200, server_reward=1954.0900, episode_total_reward=4172.4100, avg_reward_per_step=0.7414
episode=61, steps=4996, epsilon=0.0100, server_farm_reward=1778.8400, server_reward=1728.0300, episode_total_reward=3506.8700, avg_reward_per_step=0.7019
episode=62, steps=5992, epsilon=0.0100, server_farm_reward=2658.4500, server_reward=2359.8400, episode_total_reward=5018.2900, avg_reward_per_step=0.8375
episode=63, steps=6392, epsilon=0.0100, server_farm_reward=2656.7200, server_reward=2323.4700, episode_total_reward=4980.1900, avg_reward_per_step=0.7791
episode=64, steps=6150, epsilon=0.0100, server_farm_reward=2628.4100, server_reward=2225.4100, episode_total_reward=4853.8200, avg_reward_per_step=0.7892
episode=65, steps=6000, epsilon=0.0100, server_farm_reward=2583.4700, server_reward=2351.2100, episode_total_reward=4934.6800, avg_reward_per_step=0.8224
episode=66, steps=5514, epsilon=0.0100, server_farm_reward=2049.8900, server_reward=1785.5300, episode_total_reward=3835.4200, avg_reward_per_step=0.6956
episode=67, steps=5536, epsilon=0.0100, server_farm_reward=2079.4600, server_reward=1891.0100, episode_total_reward=3970.4700, avg_reward_per_step=0.7172
episode=68, steps=5896, epsilon=0.0100, server_farm_reward=2574.2800, server_reward=2260.7000, episode_total_reward=4834.9800, avg_reward_per_step=0.8200
episode=69, steps=5982, epsilon=0.0100, server_farm_reward=2625.1500, server_reward=2356.8300, episode_total_reward=4981.9800, avg_reward_per_step=0.8328
episode=70, steps=6328, epsilon=0.0100, server_farm_reward=2655.4400, server_reward=2377.5700, episode_total_reward=5033.0100, avg_reward_per_step=0.7954
episode=71, steps=6474, epsilon=0.0100, server_farm_reward=2811.6600, server_reward=2463.7400, episode_total_reward=5275.4000, avg_reward_per_step=0.8149
episode=72, steps=6118, epsilon=0.0100, server_farm_reward=2488.2600, server_reward=2288.9800, episode_total_reward=4777.2400, avg_reward_per_step=0.7808
episode=73, steps=6516, epsilon=0.0100, server_farm_reward=2851.2400, server_reward=2469.3700, episode_total_reward=5320.6100, avg_reward_per_step=0.8165
episode=74, steps=5682, epsilon=0.0100, server_farm_reward=2013.7000, server_reward=1689.1600, episode_total_reward=3702.8600, avg_reward_per_step=0.6517
episode=75, steps=5912, epsilon=0.0100, server_farm_reward=2384.0000, server_reward=2132.8300, episode_total_reward=4516.8300, avg_reward_per_step=0.7640
episode=76, steps=5922, epsilon=0.0100, server_farm_reward=2520.6600, server_reward=2167.9600, episode_total_reward=4688.6200, avg_reward_per_step=0.7917
episode=77, steps=5160, epsilon=0.0100, server_farm_reward=1629.2900, server_reward=1754.4300, episode_total_reward=3383.7200, avg_reward_per_step=0.6558
episode=78, steps=5324, epsilon=0.0100, server_farm_reward=1929.2400, server_reward=1823.2700, episode_total_reward=3752.5100, avg_reward_per_step=0.7048
episode=79, steps=5238, epsilon=0.0100, server_farm_reward=1923.0700, server_reward=1722.1600, episode_total_reward=3645.2300, avg_reward_per_step=0.6959
episode=80, steps=5594, epsilon=0.0100, server_farm_reward=2062.6800, server_reward=1940.4800, episode_total_reward=4003.1600, avg_reward_per_step=0.7156
episode=81, steps=5116, epsilon=0.0100, server_farm_reward=1607.5300, server_reward=1517.7700, episode_total_reward=3125.3000, avg_reward_per_step=0.6109
episode=82, steps=5354, epsilon=0.0100, server_farm_reward=1913.2100, server_reward=1827.3300, episode_total_reward=3740.5400, avg_reward_per_step=0.6986
episode=83, steps=6006, epsilon=0.0100, server_farm_reward=2337.3300, server_reward=2266.4000, episode_total_reward=4603.7300, avg_reward_per_step=0.7665
episode=84, steps=5512, epsilon=0.0100, server_farm_reward=2368.7200, server_reward=2050.8400, episode_total_reward=4419.5600, avg_reward_per_step=0.8018
episode=85, steps=5388, epsilon=0.0100, server_farm_reward=1949.4900, server_reward=1867.2800, episode_total_reward=3816.7700, avg_reward_per_step=0.7084
episode=86, steps=5954, epsilon=0.0100, server_farm_reward=2719.1000, server_reward=2348.4400, episode_total_reward=5067.5400, avg_reward_per_step=0.8511
episode=87, steps=5962, epsilon=0.0100, server_farm_reward=2378.3000, server_reward=2171.8300, episode_total_reward=4550.1300, avg_reward_per_step=0.7632
episode=88, steps=5452, epsilon=0.0100, server_farm_reward=2295.0300, server_reward=2063.4400, episode_total_reward=4358.4700, avg_reward_per_step=0.7994
episode=89, steps=5578, epsilon=0.0100, server_farm_reward=2219.4400, server_reward=2021.7000, episode_total_reward=4241.1400, avg_reward_per_step=0.7603
episode=90, steps=5924, epsilon=0.0100, server_farm_reward=2399.7100, server_reward=2183.9100, episode_total_reward=4583.6200, avg_reward_per_step=0.7737
episode=91, steps=5526, epsilon=0.0100, server_farm_reward=2163.2900, server_reward=1930.7300, episode_total_reward=4094.0200, avg_reward_per_step=0.7409
episode=92, steps=5414, epsilon=0.0100, server_farm_reward=1900.0000, server_reward=1836.7200, episode_total_reward=3736.7200, avg_reward_per_step=0.6902
episode=93, steps=5764, epsilon=0.0100, server_farm_reward=2316.8100, server_reward=2100.7800, episode_total_reward=4417.5900, avg_reward_per_step=0.7664
episode=94, steps=5318, epsilon=0.0100, server_farm_reward=1916.8400, server_reward=1870.2700, episode_total_reward=3787.1100, avg_reward_per_step=0.7121
episode=95, steps=5326, epsilon=0.0100, server_farm_reward=1877.8500, server_reward=1683.4600, episode_total_reward=3561.3100, avg_reward_per_step=0.6687
episode=96, steps=4920, epsilon=0.0100, server_farm_reward=1655.1500, server_reward=1565.4100, episode_total_reward=3220.5600, avg_reward_per_step=0.6546
episode=97, steps=5544, epsilon=0.0100, server_farm_reward=2038.6800, server_reward=2046.9300, episode_total_reward=4085.6100, avg_reward_per_step=0.7369
episode=98, steps=5244, epsilon=0.0100, server_farm_reward=2244.3800, server_reward=1901.9200, episode_total_reward=4146.3000, avg_reward_per_step=0.7907
episode=99, steps=5446, epsilon=0.0100, server_farm_reward=2387.7200, server_reward=2113.0100, episode_total_reward=4500.7300, avg_reward_per_step=0.8264
episode=100, steps=5218, epsilon=0.0100, server_farm_reward=2060.1600, server_reward=1869.4600, episode_total_reward=3929.6200, avg_reward_per_step=0.7531
episode=101, steps=5226, epsilon=0.0100, server_farm_reward=1827.9200, server_reward=1571.1900, episode_total_reward=3399.1100, avg_reward_per_step=0.6504
episode=102, steps=5438, epsilon=0.0100, server_farm_reward=1928.8600, server_reward=1897.1400, episode_total_reward=3826.0000, avg_reward_per_step=0.7036
episode=103, steps=4468, epsilon=0.0100, server_farm_reward=1309.8200, server_reward=1333.9000, episode_total_reward=2643.7200, avg_reward_per_step=0.5917
episode=104, steps=4552, epsilon=0.0100, server_farm_reward=1402.2200, server_reward=1439.1700, episode_total_reward=2841.3900, avg_reward_per_step=0.6242
episode=105, steps=5048, epsilon=0.0100, server_farm_reward=1977.8300, server_reward=1788.5800, episode_total_reward=3766.4100, avg_reward_per_step=0.7461
episode=106, steps=4470, epsilon=0.0100, server_farm_reward=820.0900, server_reward=1086.1700, episode_total_reward=1906.2600, avg_reward_per_step=0.4265
episode=107, steps=4720, epsilon=0.0100, server_farm_reward=872.5500, server_reward=1351.5400, episode_total_reward=2224.0900, avg_reward_per_step=0.4712
episode=108, steps=4300, epsilon=0.0100, server_farm_reward=642.6500, server_reward=789.6500, episode_total_reward=1432.3000, avg_reward_per_step=0.3331
episode=109, steps=4616, epsilon=0.0100, server_farm_reward=1297.1000, server_reward=1465.6400, episode_total_reward=2762.7400, avg_reward_per_step=0.5985
episode=110, steps=5028, epsilon=0.0100, server_farm_reward=981.3300, server_reward=1270.6300, episode_total_reward=2251.9600, avg_reward_per_step=0.4479
episode=111, steps=4170, epsilon=0.0100, server_farm_reward=1188.5500, server_reward=1244.1400, episode_total_reward=2432.6900, avg_reward_per_step=0.5834
episode=112, steps=4794, epsilon=0.0100, server_farm_reward=1168.1600, server_reward=1333.6900, episode_total_reward=2501.8500, avg_reward_per_step=0.5219
episode=113, steps=4548, epsilon=0.0100, server_farm_reward=811.9800, server_reward=1002.4600, episode_total_reward=1814.4400, avg_reward_per_step=0.3990
episode=114, steps=4824, epsilon=0.0100, server_farm_reward=1136.3300, server_reward=1317.7800, episode_total_reward=2454.1100, avg_reward_per_step=0.5087
episode=115, steps=4636, epsilon=0.0100, server_farm_reward=1402.4200, server_reward=1371.2800, episode_total_reward=2773.7000, avg_reward_per_step=0.5983
episode=116, steps=4782, epsilon=0.0100, server_farm_reward=1693.6900, server_reward=1662.1300, episode_total_reward=3355.8200, avg_reward_per_step=0.7018
episode=117, steps=4376, epsilon=0.0100, server_farm_reward=745.2700, server_reward=1084.0300, episode_total_reward=1829.3000, avg_reward_per_step=0.4180
episode=118, steps=4998, epsilon=0.0100, server_farm_reward=1564.6400, server_reward=1493.0500, episode_total_reward=3057.6900, avg_reward_per_step=0.6118
episode=119, steps=4174, epsilon=0.0100, server_farm_reward=363.2300, server_reward=842.2000, episode_total_reward=1205.4300, avg_reward_per_step=0.2888
episode=120, steps=4680, epsilon=0.0100, server_farm_reward=1149.9300, server_reward=1209.6500, episode_total_reward=2359.5800, avg_reward_per_step=0.5042
episode=121, steps=4688, epsilon=0.0100, server_farm_reward=827.2700, server_reward=1122.9900, episode_total_reward=1950.2600, avg_reward_per_step=0.4160
episode=122, steps=4636, epsilon=0.0100, server_farm_reward=1210.6900, server_reward=1260.3400, episode_total_reward=2471.0300, avg_reward_per_step=0.5330
episode=123, steps=4408, epsilon=0.0100, server_farm_reward=786.4100, server_reward=1038.1000, episode_total_reward=1824.5100, avg_reward_per_step=0.4139
episode=124, steps=4662, epsilon=0.0100, server_farm_reward=859.6800, server_reward=1132.9800, episode_total_reward=1992.6600, avg_reward_per_step=0.4274
episode=125, steps=4302, epsilon=0.0100, server_farm_reward=535.8300, server_reward=962.0900, episode_total_reward=1497.9200, avg_reward_per_step=0.3482
episode=126, steps=4380, epsilon=0.0100, server_farm_reward=904.1000, server_reward=1110.7400, episode_total_reward=2014.8400, avg_reward_per_step=0.4600
episode=127, steps=4130, epsilon=0.0100, server_farm_reward=821.9300, server_reward=1079.1000, episode_total_reward=1901.0300, avg_reward_per_step=0.4603
episode=128, steps=4412, epsilon=0.0100, server_farm_reward=898.1300, server_reward=930.4500, episode_total_reward=1828.5800, avg_reward_per_step=0.4145
episode=129, steps=4856, epsilon=0.0100, server_farm_reward=1544.8100, server_reward=1573.2900, episode_total_reward=3118.1000, avg_reward_per_step=0.6421
episode=130, steps=3956, epsilon=0.0100, server_farm_reward=604.1100, server_reward=807.5300, episode_total_reward=1411.6400, avg_reward_per_step=0.3568
episode=131, steps=4208, epsilon=0.0100, server_farm_reward=187.4700, server_reward=626.3900, episode_total_reward=813.8600, avg_reward_per_step=0.1934
episode=132, steps=4378, epsilon=0.0100, server_farm_reward=393.1300, server_reward=846.1100, episode_total_reward=1239.2400, avg_reward_per_step=0.2831
episode=133, steps=3946, epsilon=0.0100, server_farm_reward=111.7800, server_reward=681.2000, episode_total_reward=792.9800, avg_reward_per_step=0.2010
episode=134, steps=3484, epsilon=0.0100, server_farm_reward=-102.1500, server_reward=437.0800, episode_total_reward=334.9300, avg_reward_per_step=0.0961
episode=135, steps=3738, epsilon=0.0100, server_farm_reward=-359.4200, server_reward=371.1400, episode_total_reward=11.7200, avg_reward_per_step=0.0031
episode=136, steps=3780, epsilon=0.0100, server_farm_reward=-154.7900, server_reward=438.1200, episode_total_reward=283.3300, avg_reward_per_step=0.0750
episode=137, steps=3772, epsilon=0.0100, server_farm_reward=-193.1600, server_reward=302.8400, episode_total_reward=109.6800, avg_reward_per_step=0.0291
episode=138, steps=3876, epsilon=0.0100, server_farm_reward=108.8000, server_reward=539.5500, episode_total_reward=648.3500, avg_reward_per_step=0.1673
episode=139, steps=3814, epsilon=0.0100, server_farm_reward=43.5200, server_reward=513.1300, episode_total_reward=556.6500, avg_reward_per_step=0.1459
episode=140, steps=3884, epsilon=0.0100, server_farm_reward=2.2700, server_reward=561.5600, episode_total_reward=563.8300, avg_reward_per_step=0.1452
episode=141, steps=3474, epsilon=0.0100, server_farm_reward=-602.0800, server_reward=6.5500, episode_total_reward=-595.5300, avg_reward_per_step=-0.1714
episode=142, steps=3934, epsilon=0.0100, server_farm_reward=391.3300, server_reward=742.3600, episode_total_reward=1133.6900, avg_reward_per_step=0.2882
episode=143, steps=4058, epsilon=0.0100, server_farm_reward=85.4800, server_reward=636.0800, episode_total_reward=721.5600, avg_reward_per_step=0.1778
episode=144, steps=3838, epsilon=0.0100, server_farm_reward=365.2700, server_reward=576.7600, episode_total_reward=942.0300, avg_reward_per_step=0.2454
episode=145, steps=3630, epsilon=0.0100, server_farm_reward=-194.0500, server_reward=424.1900, episode_total_reward=230.1400, avg_reward_per_step=0.0634
episode=146, steps=4196, epsilon=0.0100, server_farm_reward=138.2800, server_reward=660.7400, episode_total_reward=799.0200, avg_reward_per_step=0.1904
episode=147, steps=3922, epsilon=0.0100, server_farm_reward=-35.5200, server_reward=480.3600, episode_total_reward=444.8400, avg_reward_per_step=0.1134
episode=148, steps=3992, epsilon=0.0100, server_farm_reward=248.3100, server_reward=667.3000, episode_total_reward=915.6100, avg_reward_per_step=0.2294
episode=149, steps=3732, epsilon=0.0100, server_farm_reward=-279.1200, server_reward=374.6100, episode_total_reward=95.4900, avg_reward_per_step=0.0256
episode=150, steps=3810, epsilon=0.0100, server_farm_reward=-363.3000, server_reward=379.2100, episode_total_reward=15.9100, avg_reward_per_step=0.0042
episode=151, steps=3670, epsilon=0.0100, server_farm_reward=-182.2000, server_reward=319.4600, episode_total_reward=137.2600, avg_reward_per_step=0.0374
episode=152, steps=3554, epsilon=0.0100, server_farm_reward=-209.7200, server_reward=363.2500, episode_total_reward=153.5300, avg_reward_per_step=0.0432
episode=153, steps=4046, epsilon=0.0100, server_farm_reward=-228.4800, server_reward=409.8700, episode_total_reward=181.3900, avg_reward_per_step=0.0448
episode=154, steps=3812, epsilon=0.0100, server_farm_reward=-140.1600, server_reward=428.9400, episode_total_reward=288.7800, avg_reward_per_step=0.0758
episode=155, steps=3902, epsilon=0.0100, server_farm_reward=193.9600, server_reward=411.2900, episode_total_reward=605.2500, avg_reward_per_step=0.1551
episode=156, steps=3570, epsilon=0.0100, server_farm_reward=-516.0200, server_reward=144.6000, episode_total_reward=-371.4200, avg_reward_per_step=-0.1040
episode=157, steps=3384, epsilon=0.0100, server_farm_reward=-424.2900, server_reward=323.7300, episode_total_reward=-100.5600, avg_reward_per_step=-0.0297
episode=158, steps=3788, epsilon=0.0100, server_farm_reward=-228.3900, server_reward=537.1000, episode_total_reward=308.7100, avg_reward_per_step=0.0815
episode=159, steps=3878, epsilon=0.0100, server_farm_reward=242.6700, server_reward=501.3700, episode_total_reward=744.0400, avg_reward_per_step=0.1919
episode=160, steps=3876, epsilon=0.0100, server_farm_reward=165.1600, server_reward=509.2900, episode_total_reward=674.4500, avg_reward_per_step=0.1740
episode=161, steps=3928, epsilon=0.0100, server_farm_reward=189.0500, server_reward=499.0900, episode_total_reward=688.1400, avg_reward_per_step=0.1752
episode=162, steps=3662, epsilon=0.0100, server_farm_reward=-216.5300, server_reward=448.6400, episode_total_reward=232.1100, avg_reward_per_step=0.0634
episode=163, steps=4036, epsilon=0.0100, server_farm_reward=448.1600, server_reward=836.2400, episode_total_reward=1284.4000, avg_reward_per_step=0.3182
episode=164, steps=4068, epsilon=0.0100, server_farm_reward=175.2900, server_reward=501.5200, episode_total_reward=676.8100, avg_reward_per_step=0.1664
episode=165, steps=3948, epsilon=0.0100, server_farm_reward=-2.0000, server_reward=632.6000, episode_total_reward=630.6000, avg_reward_per_step=0.1597
episode=166, steps=3728, epsilon=0.0100, server_farm_reward=-271.9700, server_reward=405.2900, episode_total_reward=133.3200, avg_reward_per_step=0.0358
episode=167, steps=4048, epsilon=0.0100, server_farm_reward=199.7500, server_reward=567.0000, episode_total_reward=766.7500, avg_reward_per_step=0.1894
episode=168, steps=3926, epsilon=0.0100, server_farm_reward=-73.4800, server_reward=440.8800, episode_total_reward=367.4000, avg_reward_per_step=0.0936
episode=169, steps=3828, epsilon=0.0100, server_farm_reward=534.7500, server_reward=720.3600, episode_total_reward=1255.1100, avg_reward_per_step=0.3279
episode=170, steps=3780, epsilon=0.0100, server_farm_reward=-119.2400, server_reward=465.9800, episode_total_reward=346.7400, avg_reward_per_step=0.0917
episode=171, steps=4324, epsilon=0.0100, server_farm_reward=445.2300, server_reward=713.0100, episode_total_reward=1158.2400, avg_reward_per_step=0.2679
episode=172, steps=3640, epsilon=0.0100, server_farm_reward=-377.4200, server_reward=454.4700, episode_total_reward=77.0500, avg_reward_per_step=0.0212
episode=173, steps=4204, epsilon=0.0100, server_farm_reward=363.7100, server_reward=709.0100, episode_total_reward=1072.7200, avg_reward_per_step=0.2552
episode=174, steps=4080, epsilon=0.0100, server_farm_reward=246.3000, server_reward=559.5400, episode_total_reward=805.8400, avg_reward_per_step=0.1975
episode=175, steps=4112, epsilon=0.0100, server_farm_reward=622.0200, server_reward=671.6700, episode_total_reward=1293.6900, avg_reward_per_step=0.3146
episode=176, steps=4298, epsilon=0.0100, server_farm_reward=639.1500, server_reward=827.3400, episode_total_reward=1466.4900, avg_reward_per_step=0.3412
episode=177, steps=4102, epsilon=0.0100, server_farm_reward=-87.3200, server_reward=556.9100, episode_total_reward=469.5900, avg_reward_per_step=0.1145
episode=178, steps=4384, epsilon=0.0100, server_farm_reward=503.3000, server_reward=876.3700, episode_total_reward=1379.6700, avg_reward_per_step=0.3147
episode=179, steps=4054, epsilon=0.0100, server_farm_reward=176.0900, server_reward=711.0900, episode_total_reward=887.1800, avg_reward_per_step=0.2188
episode=180, steps=4194, epsilon=0.0100, server_farm_reward=403.7700, server_reward=656.7600, episode_total_reward=1060.5300, avg_reward_per_step=0.2529
episode=181, steps=4108, epsilon=0.0100, server_farm_reward=489.4900, server_reward=647.4600, episode_total_reward=1136.9500, avg_reward_per_step=0.2768
episode=182, steps=3934, epsilon=0.0100, server_farm_reward=-170.7100, server_reward=478.2200, episode_total_reward=307.5100, avg_reward_per_step=0.0782
episode=183, steps=4098, epsilon=0.0100, server_farm_reward=385.8800, server_reward=750.3200, episode_total_reward=1136.2000, avg_reward_per_step=0.2773
episode=184, steps=4044, epsilon=0.0100, server_farm_reward=614.2900, server_reward=907.8400, episode_total_reward=1522.1300, avg_reward_per_step=0.3764
episode=185, steps=4230, epsilon=0.0100, server_farm_reward=516.0200, server_reward=911.2700, episode_total_reward=1427.2900, avg_reward_per_step=0.3374
episode=186, steps=3566, epsilon=0.0100, server_farm_reward=193.1300, server_reward=629.7500, episode_total_reward=822.8800, avg_reward_per_step=0.2308
episode=187, steps=4256, epsilon=0.0100, server_farm_reward=819.4600, server_reward=1030.6500, episode_total_reward=1850.1100, avg_reward_per_step=0.4347
