num_server_farms,total_servers,servers_per_farm_avg,mean_episode_wall_s,std_episode_wall_s,mean_steps,std_steps,mean_total_energy,std_total_energy,mean_init_s,std_init_s,ms_per_step_mean,std_ms_per_step,ms_action_per_step,ms_env_step_per_step
2,50,25.0,0.011065099999996164,0.000379568577108947,20,0.0,15.613999999999999,2.9119632552626755,0.012012099999992643,0.0003832774974827276,0.5532549999998082,0.01897842885544735,0.0856449999855613,0.4658990000325503
5,50,10.0,0.011375859999952808,0.0008895467682333235,20,0.0,16.406000000000002,2.9774704028755683,0.012837560000298254,0.0007020908154402679,0.5687929999976404,0.04447733841166618,0.08925700000418146,0.47773699998742813
10,50,5.0,0.01140292000000045,0.0005076145947568605,20,0.0,15.524,2.989344409732676,0.012870439999915106,0.0008886762533711703,0.5701460000000225,0.025380729737843027,0.08802100001958024,0.4803119999951378
