num_server_farms,total_servers,servers_per_farm_avg,mean_episode_wall_s,std_episode_wall_s,mean_steps,std_steps,mean_total_energy,std_total_energy,mean_init_s,std_init_s,ms_per_step_mean,std_ms_per_step,ms_action_per_step,ms_env_step_per_step
5,10,2.0,0.004895959999976185,0.00037691607569097815,20,0.0,15.299999999999999,1.3251037695214656,0.011328820000107953,0.0008793239658313773,0.24479799999880927,0.018845803784548906,0.08725899998808018,0.15581799996198242
5,25,5.0,0.007217560000026424,0.0003792840005692126,20,0.0,16.566,2.1963902203388175,0.011986099999921862,0.0007071915796689201,0.3608780000013212,0.018964200028460634,0.08810899997570232,0.2712100000098872
5,50,10.0,0.011466380000092613,0.0003678108235919885,20,0.0,15.318,3.359936011295453,0.02252202000008765,0.0240666422335996,0.5733190000046308,0.018390541179599425,0.09067199999662989,0.48093599999447184
5,80,16.0,0.01624123999990843,0.0006393382382601016,20,0.0,16.57,2.61668683644031,0.013062739999986661,0.0005040282859583334,0.8120619999954215,0.031966911913005075,0.09239400000296882,0.7179310000219629
5,100,20.0,0.019276279999940017,0.000534575735593704,20,0.0,15.995999999999999,2.237147737633794,0.013792719999764813,0.0008071518797596324,0.9638139999970008,0.0267287867796852,0.08950800001002789,0.8724229999961608
